日期,收盘,momentum_20d
2022-09-23,1661.19,-0.029542692900873968
2022-09-26,1689.76,-0.020292678401632736
2022-09-27,1714.76,0.005382333282519802
2022-09-28,1709.76,0.007661661048115276
2022-09-29,1707.11,-0.024932029518609067
2022-09-30,1699.26,-0.004913184786109581
2022-10-10,1612.76,-0.05229879654005265
2022-10-11,1606.75,-0.033103456576160206
2022-10-12,1586.76,-0.050844618844810285
2022-10-13,1526.75,-0.0717547134249773
2022-10-14,1564.37,-0.047138436799532224
2022-10-17,1545.26,-0.0755526307917801
2022-10-18,1532.59,-0.10152072976268645
2022-10-19,1474.76,-0.13032504599707506
2022-10-20,1470.26,-0.13856664088682646
2022-10-21,1450.76,-0.13940299924069854
2022-10-24,1328.04,-0.21806406029203962
2022-10-25,1306.51,-0.23361059621295666
2022-10-26,1290.84,-0.22923881630800835
2022-10-27,1227.76,-0.2548055621308958
2022-10-28,1186.76,-0.28559647000042143
2022-10-31,1176.76,-0.30359340971498916
2022-11-01,1288.77,-0.24842543562947583
2022-11-02,1298.72,-0.24040801048100313
2022-11-03,1266.26,-0.25824346410014587
2022-11-04,1343.33,-0.2094617657097796
2022-11-07,1333.87,-0.1729271559314468
2022-11-08,1311.64,-0.18366889684145005
2022-11-09,1286.66,-0.18912753031334284
2022-11-10,1301.76,-0.1473653184869822
2022-11-11,1354.91,-0.13389415547472772
2022-11-14,1359.76,-0.12004452325175052
2022-11-15,1414.76,-0.07688292367821792
2022-11-16,1412.01,-0.04254929615666281
2022-11-17,1393.76,-0.05203161345612339
2022-11-18,1393.89,-0.03920014337312849
2022-11-21,1346.74,0.014080901177675464
2022-11-22,1366.71,0.04607695310407123
2022-11-23,1375.76,0.06578661956555432
2022-11-24,1346.75,0.09691633544015121
2022-11-25,1348.77,0.13651454379992578
2022-11-28,1336.64,0.13586457731398083
2022-11-29,1425.76,0.10629514963880293
2022-11-30,1425.76,0.0978193914007639
2022-12-01,1457.56,0.15107481875760098
2022-12-02,1460.64,0.08732776011851162
2022-12-05,1491.66,0.11829488630826113
2022-12-06,1514.76,0.15485956512457677
2022-12-07,1510.76,0.1741718869009683
2022-12-08,1513.78,0.16287180432645032
2022-12-09,1556.76,0.1489766847982521
2022-12-12,1565.78,0.15151203153497672
2022-12-13,1576.76,0.11450705420000573
2022-12-14,1597.63,0.1314579925071353
2022-12-15,1613.75,0.15783922626564117
2022-12-16,1613.63,0.1576451513390582
2022-12-19,1599.76,0.187875907747598
2022-12-20,1541.76,0.12808130473911805
2022-12-21,1565.76,0.13810548351456653
2022-12-22,1594.76,0.18415444588824958
2022-12-23,1597.76,0.18460523291591602
2022-12-26,1568.82,0.17370421355039478
2022-12-27,1581.67,0.10935220513971511
2022-12-28,1581.67,0.10935220513971511
2022-12-29,1567.67,0.07554405993578328
2022-12-30,1575.67,0.07875314930441446
2023-01-03,1578.68,0.05833769089470797
2023-01-04,1573.68,0.03889725104967123
2023-01-05,1649.67,0.09194709947311286
2023-01-06,1652.44,0.0915985149757561
2023-01-09,1689.87,0.0855045093656055
2023-01-10,1703.12,0.08771347187982981
2023-01-11,1693.62,0.07411400593622353
2023-01-12,1682.67,0.05322884522699245
2023-01-13,1735.67,0.07555073586367156
2023-01-16,1761.57,0.09168148832136236
2023-01-17,1756.67,0.09808346251937805
2023-01-18,1741.67,0.12966350145288508
2023-01-19,1728.88,0.10417944001635004
2023-01-20,1708.68,0.07143394617371901
2023-01-30,1736.67,0.08694046665331467
2023-01-31,1694.43,0.0800665468313766
2023-02-01,1693.64,0.07079226387299498
2023-02-02,1684.78,0.06519058969317237
2023-02-03,1666.67,0.06315104581959208
2023-02-06,1643.67,0.04315624464513501
2023-02-07,1645.67,0.04243418552208178
2023-02-08,1632.67,0.0374853845762797
2023-02-09,1666.67,0.010305091321294535
2023-02-10,1658.67,0.0037701822759070858
2023-02-13,1705.02,0.008965186671164194
2023-02-14,1692.46,-0.006259100944149498
2023-02-15,1689.67,-0.0023322823301565876
2023-02-16,1710.49,0.016533247755055935
2023-02-17,1669.45,-0.03815241376528955
2023-02-20,1723.67,-0.02151489864155265
2023-02-21,1715.67,-0.023339614156329902
2023-02-22,1684.67,-0.032727210091463954
2023-02-23,1666.67,-0.03598283281662118
2023-02-24,1636.67,-0.04214364304609408
2023-02-27,1659.08,-0.0446774574329033
2023-02-28,1662.41,-0.018897210271300646
2023-03-01,1687.2,-0.0038024609716350577
2023-03-02,1676.67,-0.004813684872802315
2023-03-03,1666.71,2.399995199997562e-05
2023-03-06,1655.81,0.007385910797179429
2023-03-07,1636.97,-0.005286600594286872
2023-03-08,1619.09,-0.008317663704239142
2023-03-09,1618.69,-0.028787942424115198
2023-03-10,1598.67,-0.03617356074445188
2023-03-13,1610.67,-0.05533659429214899
2023-03-14,1614.67,-0.045962681540479555
2023-03-15,1599.59,-0.05331218521959913
2023-03-16,1600.66,-0.06420967091301322
2023-03-17,1590.67,-0.04718919404594324
2023-03-20,1578.27,-0.0843548939182095
2023-03-21,1623.67,-0.05362336579878413
2023-03-22,1622.02,-0.03718829206906993
2023-03-23,1623.53,-0.025883948232103604
2023-03-24,1627.29,-0.005731149223728749
2023-03-27,1616.46,-0.025688936036839638
2023-03-28,1630.47,-0.019213070181242964
2023-03-29,1638.67,-0.028763632053105725
2023-03-30,1648.67,-0.01669976799250894
2023-03-31,1668.67,0.0011759694247950314
2023-04-03,1650.74,-0.0030619455130721507
2023-04-04,1663.26,0.01606015992962595
2023-04-06,1645.63,0.016391923858463775
2023-04-07,1639.66,0.012954920336815556
2023-04-10,1620.37,0.013573783207290857
2023-04-11,1594.17,-0.010244184097301101
2023-04-12,1542.77,-0.04452922268946602
2023-04-13,1571.67,-0.01745447270863154
2023-04-14,1562.09,-0.024096310272012866
2023-04-17,1601.67,0.006915324988841176
2023-04-18,1606.67,0.017994386258371575
2023-04-19,1607.67,-0.009854219145515986
2023-04-20,1590.55,-0.019401733640768914
2023-04-21,1574.14,-0.030421365789360166
2023-04-24,1553.67,-0.04524086057187093
2023-04-25,1579.05,-0.023143164693218532
2023-04-26,1592.58,-0.023238698044122263
2023-04-27,1606.59,-0.019576851959210884
2023-04-28,1609.19,-0.02394657511812548
2023-05-04,1598.57,-0.042009504575500345
2023-05-05,1598.67,-0.031543429007596546
2023-05-08,1569.19,-0.05655760374204866
2023-05-09,1570.67,-0.04555094401536197
2023-05-10,1573.67,-0.04024614859178122
2023-05-11,1565.74,-0.03371452199189062
2023-05-12,1555.07,-0.024526869781767435
2023-05-15,1564.97,0.014389701640555641
2023-05-16,1551.96,-0.012540800549733722
2023-05-17,1549.67,-0.00795088631256835
2023-05-18,1539.67,-0.03870959685827913
2023-05-19,1548.17,-0.03641071284084474
2023-05-22,1594.67,-0.008086236603283004
2023-05-23,1573.22,-0.01089560215019958
2023-05-24,1559.57,-0.009255847637440251
2023-05-25,1549.67,-0.002574549292964412
2023-05-26,1539.23,-0.025217694183211403
2023-05-29,1537.67,-0.03447864471486506
2023-05-30,1516.96,-0.05578896918317677
2023-05-31,1477.57,-0.08179270316121778
2023-06-01,1484.59,-0.07130122547026407
2023-06-02,1519.27,-0.049666285099489005
2023-06-05,1513.67,-0.03538131137720735
2023-06-06,1515.66,-0.03502327032412922
2023-06-07,1499.57,-0.04708738172552074
2023-06-08,1516.67,-0.031339813762182644
2023-06-09,1514.67,-0.0259795378986154
2023-06-12,1544.67,-0.01297149466123948
2023-06-13,1547.67,-0.002764246501198442
2023-06-14,1575.55,0.016700329747623588
2023-06-15,1603.67,0.04156734884748037
2023-06-16,1646.36,0.06342326747062654
2023-06-19,1592.67,-0.0012541779803971753
2023-06-20,1592.13,0.012019933639287661
2023-06-21,1584.5,0.015985175400911933
2023-06-26,1557.67,0.00516238941193925
2023-06-27,1559.72,0.01331185073056007
2023-06-28,1577.05,0.025610176435776122
2023-06-29,1562.38,0.029941461871110686
2023-06-30,1565.58,0.05956401388766697
2023-07-03,1598.68,0.07684950053550144
2023-07-04,1605.18,0.056546894232098355
2023-07-05,1589.96,0.050400681786650914
2023-07-06,1577.56,0.040840293997334465
2023-07-07,1564.61,0.0433724334309169
2023-07-10,1575.48,0.03877573895441988
2023-07-11,1584.58,0.04615526814421611
2023-07-12,1588.38,0.02829730622074611
2023-07-13,1612.98,0.04219891837407186
2023-07-14,1627.58,0.033023388657928976
2023-07-17,1604.55,0.0005487413245865991
2023-07-18,1597.38,-0.029750479846448963
2023-07-19,1597.58,0.0030828734138270697
2023-07-20,1598.58,0.004051176725518468
2023-07-21,1645.88,0.03873777216787633
2023-07-24,1645.73,0.05653315528963132
2023-07-25,1703.13,0.0919459903059523
2023-07-26,1703.13,0.07994673599442015
2023-07-27,1712.61,0.09615458467210258
2023-07-28,1771.58,0.13158062826556294
2023-07-31,1755.16,0.09788075162008658
2023-08-01,1763.58,0.09868052181063791
2023-08-02,1754.58,0.10353719590429944
2023-08-03,1753.05,0.11124141078627758
2023-08-04,1768.05,0.1300260128722175
2023-08-07,1762.51,0.1187130271409349
2023-08-08,1764.58,0.11359476959194237
2023-08-09,1764.86,0.11110691396265371
2023-08-10,1749.58,0.08468796885268248
2023-08-11,1708.58,0.04976713894247897
2023-08-14,1677.58,0.04551431865632116
2023-08-15,1687.56,0.05645494497239212
2023-08-16,1694.58,0.06071683421174523
2023-08-17,1702.63,0.06508901650214582
2023-08-18,1677.17,0.019011106520523846
2023-08-21,1665.58,0.012061516773711256
2023-08-22,1662.58,-0.023809104413638482
2023-08-23,1648.58,-0.03202926376729909
2023-08-24,1690.88,-0.012688236084105409
2023-08-25,1699.56,-0.04065297643911081
2023-08-28,1709.55,-0.025986234873173975
2023-08-29,1725.91,-0.021359960988443838
2023-08-30,1730.58,-0.013678487159320185
2023-08-31,1721.58,-0.017951570120646854
2023-09-01,1725.63,-0.0239925341477899
2023-09-04,1740.58,-0.012442482595843463
2023-09-05,1733.28,-0.017737931972480636
2023-09-06,1735.58,-0.016590551091871242
2023-09-07,1712.58,-0.021147932646692347
2023-09-08,1693.08,-0.009071860843507529
2023-09-11,1696.75,0.011427174859023115
2023-09-12,1694.54,0.004136149233212372
2023-09-13,1694.49,-5.311050525791394e-05
2023-09-14,1693.27,-0.005497377586439867
2023-09-15,1656.57,-0.012282595085769565
2023-09-18,1703.78,0.022934953589740514
2023-09-19,1701.52,0.02342142934475344
2023-09-20,1698.58,0.030329131737616644
2023-09-21,1672.97,-0.010592117713853155
2023-09-22,1723.58,0.01413306973569628
2023-09-25,1706.96,-0.001515018572138871
2023-09-26,1690.58,-0.020470360563413004
2023-09-27,1688.58,-0.024269320112332293
2023-09-28,1673.13,-0.028142752587739017
2023-10-09,1651.58,-0.04291186407283143
2023-10-10,1644.58,-0.055154029116731174
2023-10-11,1653.08,-0.04627065448167633
2023-10-12,1660.58,-0.04321321978819759
2023-10-13,1625.58,-0.050800546543811054
2023-10-16,1604.48,-0.0523306636425922
2023-10-17,1600.58,-0.05667894504199211
2023-10-18,1602.58,-0.054268415027087014
2023-10-19,1504.58,-0.11207501962242328
2023-10-20,1519.58,-0.10257667117470937
2023-10-23,1518.56,-0.08331069619756482
2023-10-24,1517.53,-0.10931575672915517
2023-10-25,1552.08,-0.08782735436550848
2023-10-26,1546.81,-0.089351105040681
2023-10-27,1551.29,-0.0727329240811252
2023-10-30,1555.58,-0.09747154179092354
2023-10-31,1559.16,-0.08658668041430373
2023-11-01,1655.57,-0.020708869145500408
2023-11-02,1654.08,-0.02043136836868853
2023-11-03,1685.82,0.007584586971723484
2023-11-06,1686.58,0.021191828430957127
2023-11-07,1665.75,0.01287258752994691
2023-11-08,1672.92,0.012001838991458458
2023-11-09,1668.69,0.004883835768225708
2023-11-10,1650.42,0.015280699811759613
2023-11-13,1638.58,0.021252991623454287
2023-11-14,1639.85,0.024534856114658332
2023-11-15,1647.51,0.028036041882464557
2023-11-16,1634.63,0.0864360818301455
2023-11-17,1628.0,0.07134866213032565
2023-11-20,1637.08,0.07804762406490351
2023-11-21,1664.58,0.09690088499074156
2023-11-22,1656.09,0.06701329828359359
2023-11-23,1660.58,0.07355137347185492
2023-11-24,1651.58,0.06464942080462066
2023-11-27,1637.58,0.052713457359955695
2023-11-28,1643.62,0.05417019420713709
2023-11-29,1649.29,-0.003793255495086245
2023-11-30,1666.08,0.0072547881601856545
2023-12-01,1634.86,-0.030228612781910358
2023-12-04,1625.29,-0.03633981192709501
2023-12-05,1583.58,-0.049329131022062156
2023-12-06,1577.58,-0.056990172871386635
2023-12-07,1574.58,-0.05639753339445919
2023-12-08,1579.5,-0.04297088013960082
2023-12-11,1572.58,-0.04027877796628787
2023-12-12,1584.57,-0.03371040034149464
2023-12-13,1534.58,-0.06854586618594127
2023-12-14,1510.48,-0.07594990915375355
2023-12-15,1519.58,-0.06659705159705165
2023-12-18,1536.58,-0.06138979158013047
2023-12-19,1549.58,-0.06908649629335928
2023-12-20,1543.47,-0.06800355053167395
2023-12-21,1563.68,-0.058353105541437245
2023-12-22,1564.33,-0.05282820087431428
2023-12-25,1565.68,-0.04390625190830366
2023-12-26,1563.68,-0.04863654616030455
2023-12-27,1560.74,-0.05368976953719473
2023-12-28,1618.67,-0.028456016517814153
2023-12-29,1619.68,-0.009285198732613131
2024-01-02,1578.69,-0.028671806262266952
2024-01-03,1587.68,0.0025890703343058874
2024-01-04,1562.68,-0.009444845903218813
2024-01-05,1557.04,-0.011139478464098351
2024-01-08,1537.67,-0.026483064260842015
2024-01-09,1534.68,-0.024100522707906635
2024-01-10,1535.18,-0.031169339316028832
2024-01-11,1540.25,0.003694822035996914
2024-01-12,1536.74,0.017385202054975846
2024-01-15,1533.68,0.009278879690440833
2024-01-16,1533.11,-0.0022582618542477118
2024-01-17,1470.68,-0.0509170226771124
2024-01-18,1504.55,-0.025215909606276843
2024-01-19,1528.68,-0.022383096285685022
2024-01-22,1535.68,-0.01831454999904103
2024-01-23,1512.68,-0.033851106228603545
2024-01-24,1519.68,-0.028138749616289815
2024-01-25,1531.68,-0.01861937286159121
2024-01-26,1531.0,-0.054161750078768445
2024-01-29,1543.68,-0.04692284895781884
2024-01-30,1506.68,-0.04561376837757891
2024-01-31,1498.59,-0.05611332258389612
2024-02-01,1503.71,-0.03773645276064197
2024-02-02,1489.68,-0.04326157324153512
2024-02-05,1523.69,-0.009091677668160325
2024-02-06,1569.68,0.022806057288816017
2024-02-07,1604.67,0.04526505035240169
2024-02-08,1599.68,0.0385846453497809
2024-02-19,1589.11,0.03407863399143629
2024-02-20,1563.68,0.01956079495070684
2024-02-21,1611.34,0.051026997410492436
2024-02-22,1612.06,0.09613240133815637
2024-02-23,1607.77,0.06860523079990699
2024-02-26,1588.66,0.03923646544731407
2024-02-27,1583.18,0.030930923108980934
2024-02-28,1575.23,0.04135045085543543
2024-02-29,1588.68,0.04540429564118753
2024-03-01,1578.74,0.030724433301995147
2024-03-04,1569.98,0.025460483344219575
2024-03-05,1588.78,0.02921589966832494
2024-03-06,1574.23,0.04483367403828287
2024-03-07,1577.31,0.05252937761495802
2024-03-08,1565.11,0.04083234134241298
2024-03-11,1588.17,0.06611487030771701
2024-03-12,1638.68,0.07546810702964524
2024-03-13,1621.13,0.03277738137709596
2024-03-14,1610.31,0.003514741348688455
2024-03-15,1611.17,0.00718268653730747
2024-03-18,1601.94,0.008073701631731156
2024-03-19,1601.7,0.02431443773662134
2024-03-20,1603.28,-0.005002047984906888
2024-03-21,1602.68,-0.005818641986030215
2024-03-22,1595.03,-0.007924018982814696
2024-03-25,1582.69,-0.0037578840028703597
2024-03-26,1602.97,0.01250015791002923
2024-03-27,1594.68,0.01234740323635286
2024-03-28,1595.32,0.0041795704610114726
2024-03-29,1596.58,0.011300150753132288
2024-04-01,1615.01,0.028681894036866717
2024-04-02,1607.67,0.011889626002341558
2024-04-03,1608.79,0.0219535900090837
2024-04-08,1560.34,-0.010758823566705322
2024-04-09,1555.9,-0.005884570413581036
2024-04-10,1541.66,-0.029285278024392847
2024-04-11,1541.68,-0.05919398540288523
2024-04-12,1527.71,-0.057626470424950504
2024-04-15,1566.66,-0.02710658196247917
2024-04-16,1563.68,-0.029475474344730856
2024-04-17,1560.68,-0.02575627052199203
2024-04-18,1564.46,-0.02325029655990507
2024-04-19,1540.32,-0.03926949753006337
2024-04-22,1568.74,-0.02117702847730052
2024-04-23,1585.96,-0.005686413421691072
2024-04-24,1587.28,0.002900125735298742
2024-04-25,1586.72,-0.010137432391123968
2024-04-26,1603.11,0.0052863270373992854
2024-04-29,1597.68,0.00147932703156739
2024-04-30,1598.68,0.0013153114782848974
2024-05-06,1653.88,0.02406796242747733
2024-05-07,1663.68,0.03483923939614475
2024-05-08,1657.65,0.030370651234779
2024-05-09,1649.68,0.05725675173359668
2024-05-10,1632.66,0.049334790153608754
2024-05-13,1599.68,0.03763475733949129
2024-05-14,1595.66,0.035013751232421786
2024-05-15,1593.68,0.04318227935930241
2024-05-16,1598.18,0.02011923454993414
2024-05-17,1608.68,0.028778266653023632
2024-05-20,1602.68,0.026911346336212505
2024-05-21,1598.68,0.021873362054638745
2024-05-22,1591.39,0.0331554482185521
2024-05-23,1585.69,0.010804849752030332
2024-05-24,1570.76,-0.009584100481727198
2024-05-27,1563.8,-0.014792601179376086
2024-05-28,1558.32,-0.017898558031662848
2024-05-29,1567.68,-0.02210079158635392
2024-05-30,1542.68,-0.03442491612838616
2024-05-31,1542.13,-0.035372932669452295
2024-06-03,1533.07,-0.07304641207342744
2024-06-04,1546.88,-0.07020580880938643
2024-06-05,1537.68,-0.0723735408560311
2024-06-06,1533.49,-0.0704318413268028
2024-06-07,1512.86,-0.07337718814695049
2024-06-11,1462.68,-0.08564212842568508
2024-06-12,1465.36,-0.08165900003760207
2024-06-13,1448.69,-0.09097811354851659
2024-06-14,1448.68,-0.09354390619329489
2024-06-17,1435.18,-0.10785240072606106
2024-06-18,1415.18,-0.1169915391718871
2024-06-19,1425.56,-0.10828933870443125
2024-06-20,1424.66,-0.104770043798189
2024-06-21,1395.56,-0.11990363816382776
2024-06-24,1401.11,-0.10800504214520368
2024-06-25,1411.21,-0.09757641642153725
2024-06-26,1413.78,-0.09275373479131366
2024-06-27,1415.05,-0.097360430700143
2024-06-28,1391.95,-0.09770658853423908
2024-07-01,1364.94,-0.11489952208957743
2024-07-02,1415.26,-0.07684580612757408
2024-07-03,1424.56,-0.0790752999586265
2024-07-04,1410.3,-0.082839082253785
2024-07-05,1377.56,-0.10168308890178612
2024-07-08,1344.56,-0.11124624882672551
2024-07-09,1362.59,-0.0684291847840951
2024-07-10,1362.15,-0.07043320412731335
2024-07-11,1386.65,-0.04282489697588854
2024-07-12,1403.38,-0.03126984565259405
2024-07-15,1399.46,-0.02488886411460589
2024-07-16,1400.56,-0.01033084130640638
2024-07-17,1425.96,0.00028059148685444235
2024-07-18,1422.07,-0.0018179776227311706
2024-07-19,1450.18,0.039138410387228095
2024-07-22,1423.56,0.016023010327526066
2024-07-23,1379.56,-0.022427562162966597
2024-07-24,1364.58,-0.03480032253957477
2024-07-25,1355.05,-0.04240132857496204
2024-07-26,1346.75,-0.032472430762599314
2024-07-29,1322.58,-0.031034331179392582
2024-07-30,1304.55,-0.07822590902025073
2024-07-31,1345.84,-0.05525916774302242
2024-08-01,1310.72,-0.0706090902644827
2024-08-02,1310.01,-0.049035976654374425
2024-08-05,1334.57,-0.007429939905991612
2024-08-06,1329.26,-0.02446076956384524
2024-08-07,1340.06,-0.016217009874096244
2024-08-08,1355.25,-0.02264450293873732
2024-08-09,1361.36,-0.029941997178241198
2024-08-12,1360.66,-0.02772497963500209
2024-08-13,1347.57,-0.03783486605357855
2024-08-14,1337.86,-0.06178293921288125
2024-08-15,1351.45,-0.049660002672160974
2024-08-16,1355.76,-0.0651091588630377
2024-08-19,1350.0,-0.05167326983056564
2024-08-20,1347.28,-0.023398764823566953
2024-08-21,1342.14,-0.016444620322736525
2024-08-22,1334.61,-0.015084314231947227
2024-08-23,1339.55,-0.005346203824020845
2024-08-26,1336.56,0.01057024905865811
2024-08-27,1328.63,0.018458472270131532
2024-08-28,1313.56,-0.02398502050763829
2024-08-29,1337.86,0.0207061767578125
2024-08-30,1367.75,0.04407599941985185
2024-09-02,1319.56,-0.011247068344110822
2024-09-03,1334.56,0.003987180837458304
2024-09-04,1324.56,-0.011566646269570047
2024-09-05,1329.44,-0.019044456742298377
2024-09-06,1322.56,-0.02850091085385198
2024-09-09,1299.56,-0.04490467861185021
2024-09-10,1302.56,-0.03340086229286787
2024-09-11,1304.56,-0.02489049676348798
2024-09-12,1259.62,-0.0679492397055016
2024-09-13,1228.69,-0.09372602820558207
2024-09-18,1191.46,-0.117437037037037
2024-09-19,1185.56,-0.1200344397601093
2024-09-20,1188.48,-0.11448880146631502
2024-09-23,1186.1,-0.11127595327473949
2024-09-24,1297.16,-0.03164495539546852
2024-09-25,1323.56,-0.009726461962051847
2024-09-26,1453.56,0.09402918796053061
2024-09-27,1553.76,0.18286184110356585
2024-09-30,1672.56,0.2501756536558384
2024-10-08,1647.56,0.20457685980625118
2024-10-09,1519.71,0.15167934766134183
2024-10-10,1564.56,0.17234144586979983
2024-10-11,1529.55,0.15476082623663712
2024-10-14,1526.55,0.14826543507040557
2024-10-15,1478.81,0.11814208807161863
2024-10-16,1447.06,0.11349995383052724
2024-10-17,1419.16,0.08951602997174812
2024-10-18,1465.56,0.12341325811001402
2024-10-21,1453.36,0.15380829138946672
2024-10-22,1467.56,0.19441030691223982
2024-10-23,1492.06,0.25229550299632386
2024-10-24,1476.76,0.24562232194068634
2024-10-25,1483.41,0.24815731017770593
2024-10-28,1489.56,0.2558468931793272
2024-10-29,1456.18,0.12259089086928365
2024-10-30,1456.56,0.10048656653268462
2024-10-31,1452.35,-0.0008324389774072571
2024-11-01,1458.31,-0.061431623931623935
2024-11-04,1472.76,-0.11945759793370636
2024-11-05,1501.55,-0.08862196217436691
2024-11-06,1495.56,-0.01589118976646864
2024-11-07,1573.7,0.00584189804162194
2024-11-08,1534.53,0.0032558595665392875
2024-11-11,1522.57,-0.0026071861386787187
2024-11-12,1501.76,0.015519235060623027
2024-11-13,1503.06,0.03869915552914183
2024-11-14,1498.36,0.05580766086981015
2024-11-15,1483.56,0.012281994595922274
2024-11-18,1483.56,0.020779435239720367
2024-11-19,1466.48,-0.0007359153969854759
2024-11-20,1469.37,-0.01520716325080762
2024-11-21,1469.69,-0.004787507787318179
2024-11-22,1432.38,-0.034400469189232896
2024-11-25,1423.13,-0.04459706221971582
2024-11-26,1433.56,-0.015533793899105919
2024-11-27,1443.61,-0.008890811226451412
2024-11-28,1442.56,-0.0067407993940854505
2024-11-29,1450.3,-0.005492659311120418
2024-12-02,1449.56,-0.01575273635894514
2024-12-03,1451.3,-0.0334654190669641
2024-12-04,1444.56,-0.03410093877878517
2024-12-05,1435.56,-0.08778039016330941
2024-12-06,1445.57,-0.0579721478237637
2024-12-09,1443.36,-0.05202388067543695
2024-12-10,1471.15,-0.02038275090560404
2024-12-11,1460.16,-0.028541774779449858
2024-12-12,1490.36,-0.005339170826770601
2024-12-13,1443.56,-0.026962172072582113
2024-12-16,1451.76,-0.021434926797702758
2024-12-17,1482.56,0.010965031913152457
2024-12-18,1496.06,0.018164247262432154
2024-12-19,1475.57,0.004000843715341151
2024-12-20,1470.44,0.02657116128401671
2024-12-23,1474.89,0.03637053536922141
2024-12-24,1487.26,0.03745919249979068
2024-12-25,1478.44,0.02412701491400049
2024-12-26,1476.23,0.02334045031055898
2024-12-27,1477.41,0.018692684272219706
2024-12-30,1473.44,0.016473964513369577
2024-12-31,1472.44,0.014566250947426473
